Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-16-1047-01B-01D-0517-01	1	92760541	112776869	11546	-0.777444
TCGA-16-1047-01B-01D-0517-01	1	112777015	112782656	5	-1.273391
TCGA-16-1047-01B-01D-0517-01	1	112783743	120482402	4711	-0.777444
TCGA-16-1047-01B-01D-0517-01	1	120482872	247812431	61339	0.000000
TCGA-16-1047-01B-01D-0517-01	2	484222	232686629	125390	0.000000
TCGA-16-1047-01B-01D-0517-01	2	232715371	234214641	727	-0.804937
TCGA-16-1047-01B-01D-0517-01	2	234219115	242476062	5111	0.000000
TCGA-16-1047-01B-01D-0517-01	3	2212571	11175970	5238	0.000000
TCGA-16-1047-01B-01D-0517-01	3	11189567	26796445	9169	-0.814086
TCGA-16-1047-01B-01D-0517-01	3	26859614	27090490	83	0.000000
TCGA-16-1047-01B-01D-0517-01	3	27093259	27205942	78	-0.666641
TCGA-16-1047-01B-01D-0517-01	3	27224607	27287607	31	-0.214523
TCGA-16-1047-01B-01D-0517-01	3	27294369	27415184	68	0.000000
TCGA-16-1047-01B-01D-0517-01	3	27428423	27470467	24	-0.716640
TCGA-16-1047-01B-01D-0517-01	3	27471831	27659782	98	0.000000
TCGA-16-1047-01B-01D-0517-01	3	27660198	27697816	42	-0.965381
TCGA-16-1047-01B-01D-0517-01	3	27698432	27705333	9	0.000000
TCGA-16-1047-01B-01D-0517-01	3	27707901	27719363	18	-0.751756
TCGA-16-1047-01B-01D-0517-01	3	27722282	27841368	68	0.000000
TCGA-16-1047-01B-01D-0517-01	3	27843368	27852000	14	-0.953522
TCGA-16-1047-01B-01D-0517-01	3	27852185	27917621	34	0.000000
TCGA-16-1047-01B-01D-0517-01	3	27919325	27945431	17	-0.773921
TCGA-16-1047-01B-01D-0517-01	3	27947420	28147940	150	0.000000
TCGA-16-1047-01B-01D-0517-01	3	28148832	28154424	7	-0.601856
TCGA-16-1047-01B-01D-0517-01	3	28154465	28195226	64	0.000000
TCGA-16-1047-01B-01D-0517-01	3	28195374	28245422	36	-0.797189
TCGA-16-1047-01B-01D-0517-01	3	28251317	37482329	5698	0.000000
TCGA-16-1047-01B-01D-0517-01	3	37484484	38784029	868	-0.794113
TCGA-16-1047-01B-01D-0517-01	3	38784957	51497723	6503	0.000000
TCGA-16-1047-01B-01D-0517-01	3	51500591	55949485	2823	-0.807078
TCGA-16-1047-01B-01D-0517-01	3	55949687	197538677	75169	0.000000
TCGA-16-1047-01B-01D-0517-01	4	1053934	188763651	102695	0.000000
TCGA-16-1047-01B-01D-0517-01	5	914233	123061737	65760	0.000000
TCGA-16-1047-01B-01D-0517-01	5	123066627	123883525	485	0.624365
TCGA-16-1047-01B-01D-0517-01	5	123889184	124330522	267	0.000000
TCGA-16-1047-01B-01D-0517-01	5	124330598	124545144	170	0.656281
TCGA-16-1047-01B-01D-0517-01	5	124545532	124946532	273	1.514845
TCGA-16-1047-01B-01D-0517-01	5	124957758	180360469	33498	0.000000
TCGA-16-1047-01B-01D-0517-01	6	1014281	3654995	1950	0.000000
TCGA-16-1047-01B-01D-0517-01	6	3658852	4622834	573	0.675528
TCGA-16-1047-01B-01D-0517-01	6	4623576	163277414	90214	0.000000
TCGA-16-1047-01B-01D-0517-01	6	163282042	163296879	14	-0.827723
TCGA-16-1047-01B-01D-0517-01	6	163298225	163312690	18	0.000000
TCGA-16-1047-01B-01D-0517-01	6	163312845	166151428	1818	-0.781740
TCGA-16-1047-01B-01D-0517-01	6	166155412	166271352	94	0.000000
TCGA-16-1047-01B-01D-0517-01	6	166271946	166278583	11	-1.070294
TCGA-16-1047-01B-01D-0517-01	6	166284903	170903919	1724	0.000000
TCGA-16-1047-01B-01D-0517-01	7	708774	54682008	32098	0.000000
TCGA-16-1047-01B-01D-0517-01	7	54684099	55552468	742	2.969847
TCGA-16-1047-01B-01D-0517-01	7	55563880	79914457	7564	0.000000
TCGA-16-1047-01B-01D-0517-01	7	79914886	79977648	29	0.208655
TCGA-16-1047-01B-01D-0517-01	7	79978633	158385118	40826	0.000000
TCGA-16-1047-01B-01D-0517-01	8	617667	145232496	81503	0.000000
TCGA-16-1047-01B-01D-0517-01	9	789932	5572069	3265	0.000000
TCGA-16-1047-01B-01D-0517-01	9	5574917	6256144	361	-0.488962
TCGA-16-1047-01B-01D-0517-01	9	7055253	21465117	9527	0.000000
TCGA-16-1047-01B-01D-0517-01	9	21465230	26894303	3208	-0.490123
TCGA-16-1047-01B-01D-0517-01	9	26897855	78907993	12379	0.000000
TCGA-16-1047-01B-01D-0517-01	9	78908036	78909677	6	-0.490123
TCGA-16-1047-01B-01D-0517-01	9	78912083	125154314	30978	0.000000
TCGA-16-1047-01B-01D-0517-01	9	125154520	125155313	5	-0.490123
TCGA-16-1047-01B-01D-0517-01	9	125157198	140938752	8159	0.000000
TCGA-16-1047-01B-01D-0517-01	10	415240	52709983	29622	0.000000
TCGA-16-1047-01B-01D-0517-01	10	52710072	52755224	37	-0.306039
TCGA-16-1047-01B-01D-0517-01	10	52756598	53255605	394	0.000000
TCGA-16-1047-01B-01D-0517-01	10	53255658	53257127	6	-0.490538
TCGA-16-1047-01B-01D-0517-01	10	53261451	135225087	50698	0.000000
TCGA-16-1047-01B-01D-0517-01	11	456120	64592908	34937	0.000000
TCGA-16-1047-01B-01D-0517-01	11	65670510	69462856	1493	-0.787823
TCGA-16-1047-01B-01D-0517-01	11	69464718	126000372	35244	0.000000
TCGA-16-1047-01B-01D-0517-01	11	126002279	126688694	539	0.670211
TCGA-16-1047-01B-01D-0517-01	11	126688711	126691069	5	-0.587843
TCGA-16-1047-01B-01D-0517-01	11	126692197	126851055	130	0.612999
TCGA-16-1047-01B-01D-0517-01	11	126851104	129764594	2180	0.000000
TCGA-16-1047-01B-01D-0517-01	11	129769926	129773524	5	-0.888660
TCGA-16-1047-01B-01D-0517-01	11	129774695	129836189	34	0.000000
TCGA-16-1047-01B-01D-0517-01	11	129836756	129933231	44	-0.838894
TCGA-16-1047-01B-01D-0517-01	11	129942162	133700698	2455	0.000000
TCGA-16-1047-01B-01D-0517-01	11	133705905	134140152	137	0.593806
TCGA-16-1047-01B-01D-0517-01	12	889902	4640362	2035	0.000000
TCGA-16-1047-01B-01D-0517-01	12	4644332	5568904	835	0.635960
TCGA-16-1047-01B-01D-0517-01	12	5569988	31657929	15536	0.000000
TCGA-16-1047-01B-01D-0517-01	12	31674523	32670294	658	0.628278
TCGA-16-1047-01B-01D-0517-01	12	32671199	66518616	15495	0.000000
TCGA-16-1047-01B-01D-0517-01	12	66521687	68931172	1817	-0.829247
TCGA-16-1047-01B-01D-0517-01	12	68934636	124876198	33620	0.000000
TCGA-16-1047-01B-01D-0517-01	12	124876554	125566296	439	0.674545
TCGA-16-1047-01B-01D-0517-01	12	125570172	133155338	3388	0.000000
TCGA-16-1047-01B-01D-0517-01	13	19450806	40237877	13187	0.000000
TCGA-16-1047-01B-01D-0517-01	13	40242371	41044340	589	0.684029
TCGA-16-1047-01B-01D-0517-01	13	41057143	114987458	42810	0.000000
TCGA-16-1047-01B-01D-0517-01	14	20501368	97133038	44617	0.000000
TCGA-16-1047-01B-01D-0517-01	14	97135614	102726067	3575	-0.773666
TCGA-16-1047-01B-01D-0517-01	14	102727850	105986740	1211	0.000000
TCGA-16-1047-01B-01D-0517-01	15	23687685	101884307	44467	0.000000
TCGA-16-1047-01B-01D-0517-01	16	653503	89379319	40745	0.000000
TCGA-16-1047-01B-01D-0517-01	17	987221	27207722	10496	0.000000
TCGA-16-1047-01B-01D-0517-01	17	27212604	27995133	358	0.636941
TCGA-16-1047-01B-01D-0517-01	17	27998810	80917016	26099	0.000000
TCGA-16-1047-01B-01D-0517-01	18	329586	77107934	42627	0.000000
TCGA-16-1047-01B-01D-0517-01	19	284018	58878226	23922	0.000000
TCGA-16-1047-01B-01D-0517-01	20	456452	53397181	31319	0.000000
TCGA-16-1047-01B-01D-0517-01	20	53411019	53420333	13	-0.743858
TCGA-16-1047-01B-01D-0517-01	20	53423022	62219837	5924	0.000000
TCGA-16-1047-01B-01D-0517-01	21	15372509	47678295	20566	0.000000
TCGA-16-1047-01B-01D-0517-01	22	17423930	38752707	10397	0.000000
TCGA-16-1047-01B-01D-0517-01	22	38753956	39625068	368	0.626410
TCGA-16-1047-01B-01D-0517-01	22	39629096	49331012	6130	0.000000
TCGA-16-1047-01B-01D-0517-01	X	3157107	154905589	63761	0.000000
TCGA-16-1048-01B-01D-1224-01	1	3218610	9742985	3785	-0.723264
TCGA-16-1048-01B-01D-1224-01	1	9750457	62791299	29107	0.000000
TCGA-16-1048-01B-01D-1224-01	1	62791631	63127573	172	0.768014
TCGA-16-1048-01B-01D-1224-01	1	63128090	70889476	5229	0.000000
TCGA-16-1048-01B-01D-1224-01	1	70891236	70896626	7	-0.991453
TCGA-16-1048-01B-01D-1224-01	1	70896891	203760656	62365	0.000000
TCGA-16-1048-01B-01D-1224-01	1	203762990	206610594	1581	1.043778
TCGA-16-1048-01B-01D-1224-01	1	206614441	247812431	26777	0.000000
TCGA-16-1048-01B-01D-1224-01	2	484222	56801366	33015	0.000000
TCGA-16-1048-01B-01D-1224-01	2	56803291	56811448	8	-1.283411
TCGA-16-1048-01B-01D-1224-01	2	56815475	85984887	16369	0.000000
TCGA-16-1048-01B-01D-1224-01	2	85995032	86202241	143	0.734451
TCGA-16-1048-01B-01D-1224-01	2	86205105	105280811	5585	0.000000
TCGA-16-1048-01B-01D-1224-01	2	105283021	105580499	176	0.805074
TCGA-16-1048-01B-01D-1224-01	2	105582005	242476062	75932	0.000000
TCGA-16-1048-01B-01D-1224-01	3	2212571	48346627	27064	0.000000
TCGA-16-1048-01B-01D-1224-01	3	48359256	48630698	119	0.643075
TCGA-16-1048-01B-01D-1224-01	3	48635432	56766173	4427	0.000000
TCGA-16-1048-01B-01D-1224-01	3	56769446	56967295	143	0.805995
TCGA-16-1048-01B-01D-1224-01	3	56975383	129647209	39272	0.000000
TCGA-16-1048-01B-01D-1224-01	3	129648360	159013779	15936	0.844397
TCGA-16-1048-01B-01D-1224-01	3	159022143	160958120	1067	-0.715137
TCGA-16-1048-01B-01D-1224-01	3	160962356	197538677	18281	0.874712
TCGA-16-1048-01B-01D-1224-01	4	1053934	188763651	102695	0.000000
TCGA-16-1048-01B-01D-1224-01	5	914233	153476798	84037	0.000000
TCGA-16-1048-01B-01D-1224-01	5	153476822	153485994	10	-0.715185
TCGA-16-1048-01B-01D-1224-01	5	153488670	164712165	7037	0.000000
TCGA-16-1048-01B-01D-1224-01	5	164712787	166107531	940	-0.606585
TCGA-16-1048-01B-01D-1224-01	5	166111098	180360469	8429	0.000000
TCGA-16-1048-01B-01D-1224-01	6	1014281	71885158	38988	0.000000
TCGA-16-1048-01B-01D-1224-01	6	71890237	71941798	34	1.063153
TCGA-16-1048-01B-01D-1224-01	6	71946489	89654339	9984	0.000000
TCGA-16-1048-01B-01D-1224-01	6	89672135	90559315	538	-0.638925
TCGA-16-1048-01B-01D-1224-01	6	90569634	90778313	151	0.000000
TCGA-16-1048-01B-01D-1224-01	6	90783109	90786678	6	-0.594991
TCGA-16-1048-01B-01D-1224-01	6	90788162	90820772	26	0.000000
TCGA-16-1048-01B-01D-1224-01	6	90823807	91094257	169	-0.687506
TCGA-16-1048-01B-01D-1224-01	6	91094442	91185262	89	0.000000
TCGA-16-1048-01B-01D-1224-01	6	91188376	91195548	14	-0.699626
TCGA-16-1048-01B-01D-1224-01	6	91199220	91354532	117	0.000000
TCGA-16-1048-01B-01D-1224-01	6	91356921	91374106	19	-0.644538
TCGA-16-1048-01B-01D-1224-01	6	91388110	103816857	6511	0.000000
TCGA-16-1048-01B-01D-1224-01	6	103823792	103889678	52	-0.584088
TCGA-16-1048-01B-01D-1224-01	6	103891251	103900383	9	0.202463
TCGA-16-1048-01B-01D-1224-01	6	103902793	103905576	10	-0.802761
TCGA-16-1048-01B-01D-1224-01	6	103912336	170903919	39699	0.000000
TCGA-16-1048-01B-01D-1224-01	7	708774	54477487	31962	0.000000
TCGA-16-1048-01B-01D-1224-01	7	54478008	56308762	1185	2.954850
TCGA-16-1048-01B-01D-1224-01	7	56312747	158385118	48112	0.000000
TCGA-16-1048-01B-01D-1224-01	8	617667	38133793	22014	0.000000
TCGA-16-1048-01B-01D-1224-01	8	38134155	38291323	63	0.715214
TCGA-16-1048-01B-01D-1224-01	8	38291346	38291492	7	0.000000
TCGA-16-1048-01B-01D-1224-01	8	38291947	38368270	24	0.674172
TCGA-16-1048-01B-01D-1224-01	8	38368706	98775947	31736	0.000000
TCGA-16-1048-01B-01D-1224-01	8	98776828	99048739	187	0.718082
TCGA-16-1048-01B-01D-1224-01	8	99054174	145232496	27472	0.000000
TCGA-16-1048-01B-01D-1224-01	9	789932	14292880	7476	0.000000
TCGA-16-1048-01B-01D-1224-01	9	14293115	14294733	5	-0.583740
TCGA-16-1048-01B-01D-1224-01	9	14294980	20061906	4654	0.000000
TCGA-16-1048-01B-01D-1224-01	9	20064079	25704049	3607	-0.581148
TCGA-16-1048-01B-01D-1224-01	9	25709706	86502096	18259	0.000000
TCGA-16-1048-01B-01D-1224-01	9	86512883	86516839	9	1.486308
TCGA-16-1048-01B-01D-1224-01	9	86516994	91009601	3150	0.000000
TCGA-16-1048-01B-01D-1224-01	9	91011725	91014254	5	-0.969662
TCGA-16-1048-01B-01D-1224-01	9	91016746	139401504	30341	0.000000
TCGA-16-1048-01B-01D-1224-01	9	139403770	139666473	55	0.564112
TCGA-16-1048-01B-01D-1224-01	9	139674195	140938752	327	0.000000
TCGA-16-1048-01B-01D-1224-01	10	415240	135225087	80757	0.000000
TCGA-16-1048-01B-01D-1224-01	11	456120	31384848	19702	0.000000
TCGA-16-1048-01B-01D-1224-01	11	31403817	32066781	382	1.960471
TCGA-16-1048-01B-01D-1224-01	11	32067834	64420237	14795	0.000000
TCGA-16-1048-01B-01D-1224-01	11	64425024	64592908	58	0.594423
TCGA-16-1048-01B-01D-1224-01	11	65670510	79276443	6935	0.000000
TCGA-16-1048-01B-01D-1224-01	11	79276512	79368682	81	-0.580405
TCGA-16-1048-01B-01D-1224-01	11	79369737	134140152	35250	0.000000
TCGA-16-1048-01B-01D-1224-01	12	889902	56899249	29034	0.000000
TCGA-16-1048-01B-01D-1224-01	12	56899646	57064490	61	0.716981
TCGA-16-1048-01B-01D-1224-01	12	57064545	80861668	14514	0.000000
TCGA-16-1048-01B-01D-1224-01	12	80862086	80867419	8	-1.110554
TCGA-16-1048-01B-01D-1224-01	12	80878247	133155338	30206	0.000000
TCGA-16-1048-01B-01D-1224-01	13	19450806	114987458	56586	0.000000
TCGA-16-1048-01B-01D-1224-01	14	20501368	77401793	31847	-0.706108
TCGA-16-1048-01B-01D-1224-01	14	77404750	105986740	17556	0.000000
TCGA-16-1048-01B-01D-1224-01	15	23687685	101884307	44467	0.000000
TCGA-16-1048-01B-01D-1224-01	16	653503	67034068	27220	0.000000
TCGA-16-1048-01B-01D-1224-01	16	67039896	89379319	13525	-0.705749
TCGA-16-1048-01B-01D-1224-01	17	987221	80917016	36953	0.000000
TCGA-16-1048-01B-01D-1224-01	18	329586	3676496	1407	0.000000
TCGA-16-1048-01B-01D-1224-01	18	3678516	3678829	5	-0.991286
TCGA-16-1048-01B-01D-1224-01	18	3679165	77107934	41215	0.000000
TCGA-16-1048-01B-01D-1224-01	19	284018	1201084	168	0.000000
TCGA-16-1048-01B-01D-1224-01	19	1204474	1465068	54	0.854358
TCGA-16-1048-01B-01D-1224-01	19	1465198	58878226	23700	0.000000
TCGA-16-1048-01B-01D-1224-01	20	456452	62219837	37256	0.000000
TCGA-16-1048-01B-01D-1224-01	21	15372509	47678295	20566	0.000000
TCGA-16-1048-01B-01D-1224-01	22	17423930	49331012	16895	0.000000
TCGA-16-1048-01B-01D-1224-01	X	3157107	37708685	15349	0.000000
TCGA-16-1048-01B-01D-1224-01	X	37708923	37710749	5	-1.277187
TCGA-16-1048-01B-01D-1224-01	X	37711751	149527987	46709	0.000000
TCGA-16-1048-01B-01D-1224-01	X	149530826	149544122	5	-1.277187
TCGA-16-1048-01B-01D-1224-01	X	149544315	153762695	1672	0.000000
TCGA-16-1048-01B-01D-1224-01	X	153764217	154905589	21	-0.652145
TCGA-16-1055-01B-01D-0517-01	1	3218610	22531553	10465	0.000000
TCGA-16-1055-01B-01D-0517-01	1	22535811	22547970	13	-0.600306
TCGA-16-1055-01B-01D-0517-01	1	22549397	81814267	33921	0.000000
TCGA-16-1055-01B-01D-0517-01	1	81817020	81829656	10	-0.746166
TCGA-16-1055-01B-01D-0517-01	1	81831533	81936773	127	0.000000
TCGA-16-1055-01B-01D-0517-01	1	81937948	102123322	12599	-0.689827
TCGA-16-1055-01B-01D-0517-01	1	102134138	102311502	130	0.000000
TCGA-16-1055-01B-01D-0517-01	1	102312848	102351895	31	-0.706421
TCGA-16-1055-01B-01D-0517-01	1	102354959	102387928	40	0.000000
TCGA-16-1055-01B-01D-0517-01	1	102387967	102388602	5	-0.826943
TCGA-16-1055-01B-01D-0517-01	1	102393844	102416972	33	0.000000
TCGA-16-1055-01B-01D-0517-01	1	102417093	102454957	28	-0.621550
TCGA-16-1055-01B-01D-0517-01	1	102455927	102588891	80	0.000000
TCGA-16-1055-01B-01D-0517-01	1	102590237	102616665	16	-0.696241
TCGA-16-1055-01B-01D-0517-01	1	102617053	236231478	64167	0.000000
TCGA-16-1055-01B-01D-0517-01	1	236268986	237286134	828	-0.721871
TCGA-16-1055-01B-01D-0517-01	1	237295007	240983205	2855	0.000000
TCGA-16-1055-01B-01D-0517-01	1	240984210	241121758	104	-0.122720
TCGA-16-1055-01B-01D-0517-01	1	241123161	241596981	382	0.000000
TCGA-16-1055-01B-01D-0517-01	1	241606791	241617338	10	-0.742858
TCGA-16-1055-01B-01D-0517-01	1	241622335	241799460	139	0.000000
TCGA-16-1055-01B-01D-0517-01	1	241799538	241815276	18	-0.870233
TCGA-16-1055-01B-01D-0517-01	1	241859552	247812431	3022	0.000000
TCGA-16-1055-01B-01D-0517-01	2	484222	242476062	131228	0.000000
TCGA-16-1055-01B-01D-0517-01	3	2212571	63297955	35023	0.000000
TCGA-16-1055-01B-01D-0517-01	3	63298187	73944436	7729	-0.723414
TCGA-16-1055-01B-01D-0517-01	3	73944531	74090002	108	0.000000
TCGA-16-1055-01B-01D-0517-01	3	74093587	74143475	36	-0.632979
TCGA-16-1055-01B-01D-0517-01	3	74143939	74255412	75	0.000000
TCGA-16-1055-01B-01D-0517-01	3	74259499	74280329	17	-0.768234
TCGA-16-1055-01B-01D-0517-01	3	74283062	148521601	38086	0.000000
TCGA-16-1055-01B-01D-0517-01	3	148522436	148534354	11	-1.081315
TCGA-16-1055-01B-01D-0517-01	3	148534870	197538677	25224	0.000000
TCGA-16-1055-01B-01D-0517-01	4	1053934	188763651	102695	0.000000
TCGA-16-1055-01B-01D-0517-01	5	914233	180360469	100453	0.000000
TCGA-16-1055-01B-01D-0517-01	6	1014281	170903919	96416	0.000000
TCGA-16-1055-01B-01D-0517-01	7	708774	54220890	31814	0.000000
TCGA-16-1055-01B-01D-0517-01	7	54221254	55356532	905	2.368019
TCGA-16-1055-01B-01D-0517-01	7	55373436	158385118	48540	0.000000
TCGA-16-1055-01B-01D-0517-01	8	617667	145232496	81503	0.000000
TCGA-16-1055-01B-01D-0517-01	9	789932	18454293	10774	0.000000
TCGA-16-1055-01B-01D-0517-01	9	18456798	21119253	2155	-0.705816
TCGA-16-1055-01B-01D-0517-01	9	21121154	23073969	1210	-1.290563
TCGA-16-1055-01B-01D-0517-01	9	23078341	28166400	3197	-0.705816
TCGA-16-1055-01B-01D-0517-01	9	28356131	129687028	45077	0.000000
TCGA-16-1055-01B-01D-0517-01	9	129694339	130035047	222	-0.737945
TCGA-16-1055-01B-01D-0517-01	9	130035592	140938752	5253	0.000000
TCGA-16-1055-01B-01D-0517-01	10	415240	16796251	11859	0.000000
TCGA-16-1055-01B-01D-0517-01	10	16796919	16806545	6	-0.561241
TCGA-16-1055-01B-01D-0517-01	10	16807234	135190570	68878	0.000000
TCGA-16-1055-01B-01D-0517-01	10	135194890	135197680	5	-0.435273
TCGA-16-1055-01B-01D-0517-01	10	135203456	135225087	9	0.000000
TCGA-16-1055-01B-01D-0517-01	11	456120	95139638	51331	0.000000
TCGA-16-1055-01B-01D-0517-01	11	95142346	95219921	62	-1.030871
TCGA-16-1055-01B-01D-0517-01	11	95220990	131623346	24386	0.000000
TCGA-16-1055-01B-01D-0517-01	11	131625570	131644588	18	-0.970790
TCGA-16-1055-01B-01D-0517-01	11	131645313	134140152	1406	0.000000
TCGA-16-1055-01B-01D-0517-01	12	889902	108993986	61249	0.000000
TCGA-16-1055-01B-01D-0517-01	12	108994039	109051207	28	0.631813
TCGA-16-1055-01B-01D-0517-01	12	109051474	120750746	6842	0.000000
TCGA-16-1055-01B-01D-0517-01	12	120759460	120794844	19	0.720068
TCGA-16-1055-01B-01D-0517-01	12	120795121	133155338	5685	0.000000
TCGA-16-1055-01B-01D-0517-01	13	19450806	30726645	6706	0.000000
TCGA-16-1055-01B-01D-0517-01	13	30737392	34325600	2394	-0.685960
TCGA-16-1055-01B-01D-0517-01	13	34325903	34327395	6	-1.243327
TCGA-16-1055-01B-01D-0517-01	13	34328147	74605074	22228	-0.685960
TCGA-16-1055-01B-01D-0517-01	13	74607427	74809539	175	0.000000
TCGA-16-1055-01B-01D-0517-01	13	74816271	74934797	113	-0.564545
TCGA-16-1055-01B-01D-0517-01	13	74938352	74986348	39	0.000000
TCGA-16-1055-01B-01D-0517-01	13	74987411	75041880	24	-0.471960
TCGA-16-1055-01B-01D-0517-01	13	75047459	75192094	75	0.000000
TCGA-16-1055-01B-01D-0517-01	13	75198617	75207996	13	-0.492127
TCGA-16-1055-01B-01D-0517-01	13	75209725	114987458	24813	0.000000
TCGA-16-1055-01B-01D-0517-01	14	20501368	105986740	49403	0.000000
TCGA-16-1055-01B-01D-0517-01	15	23687685	48269193	12324	0.000000
TCGA-16-1055-01B-01D-0517-01	15	48274130	48322386	40	0.753401
TCGA-16-1055-01B-01D-0517-01	15	48322857	66811418	11796	0.000000
TCGA-16-1055-01B-01D-0517-01	15	66816183	66823263	5	-1.292893
TCGA-16-1055-01B-01D-0517-01	15	66825432	101884307	20302	0.000000
TCGA-16-1055-01B-01D-0517-01	16	653503	89379319	40745	0.000000
TCGA-16-1055-01B-01D-0517-01	17	987221	80917016	36953	0.000000
TCGA-16-1055-01B-01D-0517-01	18	329586	77107934	42627	0.000000
TCGA-16-1055-01B-01D-0517-01	19	284018	58878226	23922	0.000000
TCGA-16-1055-01B-01D-0517-01	20	456452	23144070	15290	0.000000
TCGA-16-1055-01B-01D-0517-01	20	23144098	23179989	32	-0.530546
TCGA-16-1055-01B-01D-0517-01	20	23181782	36325815	4663	0.000000
TCGA-16-1055-01B-01D-0517-01	20	36325847	36328382	6	-1.259407
TCGA-16-1055-01B-01D-0517-01	20	36330118	62219837	17265	0.000000
TCGA-16-1055-01B-01D-0517-01	21	15372509	25205997	5837	-0.674298
TCGA-16-1055-01B-01D-0517-01	21	25209072	25382268	142	0.000000
TCGA-16-1055-01B-01D-0517-01	21	25382938	25419295	42	-0.754157
TCGA-16-1055-01B-01D-0517-01	21	25424629	47678295	14545	0.000000
TCGA-16-1055-01B-01D-0517-01	22	17423930	49331012	16895	0.000000
TCGA-16-1055-01B-01D-0517-01	X	3157107	154905589	63761	0.000000
TCGA-16-1056-01B-01D-0517-01	1	3218610	6927752	2273	-0.721536
TCGA-16-1056-01B-01D-0517-01	1	6927930	7331347	271	0.000000
TCGA-16-1056-01B-01D-0517-01	1	7333947	9771564	1249	-0.718237
TCGA-16-1056-01B-01D-0517-01	1	9773718	9989204	85	0.000000
TCGA-16-1056-01B-01D-0517-01	1	10017433	10358591	153	-0.724909
TCGA-16-1056-01B-01D-0517-01	1	10365263	10485019	62	-0.129661
TCGA-16-1056-01B-01D-0517-01	1	10487985	11315112	396	-0.738972
TCGA-16-1056-01B-01D-0517-01	1	11319316	11347492	14	3.647684
TCGA-16-1056-01B-01D-0517-01	1	11351724	11364920	12	-0.749591
TCGA-16-1056-01B-01D-0517-01	1	11375059	11499388	85	3.647684
TCGA-16-1056-01B-01D-0517-01	1	11501332	11531128	28	-0.670946
TCGA-16-1056-01B-01D-0517-01	1	11531918	11534053	5	3.647684
TCGA-16-1056-01B-01D-0517-01	1	11534542	11681568	75	-0.662907
TCGA-16-1056-01B-01D-0517-01	1	11684500	11810844	56	3.647684
TCGA-16-1056-01B-01D-0517-01	1	11814631	11854671	24	3.119465
TCGA-16-1056-01B-01D-0517-01	1	11860524	12241901	202	3.647684
TCGA-16-1056-01B-01D-0517-01	1	12248291	12250692	9	-0.617938
TCGA-16-1056-01B-01D-0517-01	1	12250979	12421019	79	0.000000
TCGA-16-1056-01B-01D-0517-01	1	12426070	12510311	42	3.647684
TCGA-16-1056-01B-01D-0517-01	1	12511277	12799736	157	-0.736274
TCGA-16-1056-01B-01D-0517-01	1	12799842	13916809	113	0.000000
TCGA-16-1056-01B-01D-0517-01	1	13918407	13920167	5	-0.672694
TCGA-16-1056-01B-01D-0517-01	1	13920193	14036967	82	0.000000
TCGA-16-1056-01B-01D-0517-01	1	14040030	14126942	58	-0.726567
TCGA-16-1056-01B-01D-0517-01	1	14127643	14377019	243	3.647684
TCGA-16-1056-01B-01D-0517-01	1	14377914	14384824	8	-0.726587
TCGA-16-1056-01B-01D-0517-01	1	14386911	14419207	28	3.647684
TCGA-16-1056-01B-01D-0517-01	1	14439209	14461878	21	-0.767746
TCGA-16-1056-01B-01D-0517-01	1	14462049	14489019	24	-0.128364
TCGA-16-1056-01B-01D-0517-01	1	14490497	14699215	159	-0.710600
TCGA-16-1056-01B-01D-0517-01	1	14701690	14757240	38	3.647684
TCGA-16-1056-01B-01D-0517-01	1	14759498	14810345	60	-0.721855
TCGA-16-1056-01B-01D-0517-01	1	14811781	15055982	184	0.000000
TCGA-16-1056-01B-01D-0517-01	1	15064382	15068997	5	-0.720453
TCGA-16-1056-01B-01D-0517-01	1	15071451	15077452	11	0.000000
TCGA-16-1056-01B-01D-0517-01	1	15081183	15093047	11	-0.816990
TCGA-16-1056-01B-01D-0517-01	1	15096222	15114494	19	3.647684
TCGA-16-1056-01B-01D-0517-01	1	15115510	15306051	158	-0.328666
TCGA-16-1056-01B-01D-0517-01	1	15307478	15362544	61	3.647684
TCGA-16-1056-01B-01D-0517-01	1	15366240	15374881	6	-0.690676
TCGA-16-1056-01B-01D-0517-01	1	15376091	15384865	8	0.000000
TCGA-16-1056-01B-01D-0517-01	1	15390846	15424696	24	-0.684198
TCGA-16-1056-01B-01D-0517-01	1	15428508	15548397	91	0.000000
TCGA-16-1056-01B-01D-0517-01	1	15548636	15647828	66	-0.672266
TCGA-16-1056-01B-01D-0517-01	1	15653845	15705307	46	3.647684
TCGA-16-1056-01B-01D-0517-01	1	15706183	16118438	161	-0.739584
TCGA-16-1056-01B-01D-0517-01	1	16121373	16330340	93	3.647684
TCGA-16-1056-01B-01D-0517-01	1	16331909	16344827	10	-0.727822
TCGA-16-1056-01B-01D-0517-01	1	16398077	16431034	11	3.647684
TCGA-16-1056-01B-01D-0517-01	1	16434727	16444674	6	-0.678204
TCGA-16-1056-01B-01D-0517-01	1	16448894	16454380	7	3.647684
TCGA-16-1056-01B-01D-0517-01	1	16457544	16605582	57	-0.132221
TCGA-16-1056-01B-01D-0517-01	1	16607871	16796742	87	-0.636577
TCGA-16-1056-01B-01D-0517-01	1	17329637	17371755	20	-0.299925
TCGA-16-1056-01B-01D-0517-01	1	17372397	17591077	183	0.000000
